"collegeid";"collegename"
"1212";"India_2432"
"1213";"Germany_1148"
"1214";"France_8934"
"1215";"Japan_6407"
"1216";"India_5331"
"1217";"Canada_7626"
"1218";"UK_6924"
"1219";"Australia_8920"
"1220";"Canada_8172"
"1221";"USA_2993"
"1222";"China_1320"
"1223";"UK_7141"
"1224";"France_6810"
"1225";"Japan_2121"
"1226";"China_6024"
"1227";"Germany_5371"
"1228";"USA_2829"
"1229";"Japan_5422"
"1230";"France_5562"
"1231";"China_2884"
"1232";"Brazil_4740"
"1233";"Japan_1113"
"1234";"USA_5486"
"1235";"USA_4228"
"1236";"Canada_3960"
"1237";"Brazil_1198"
"1238";"China_5130"
"1239";"USA_5681"
"1240";"India_7773"
"1241";"France_6567"
"1242";"Australia_9815"
"1243";"China_1385"
"1244";"Brazil_9981"
"1245";"France_6187"
"1246";"Australia_9735"
"1247";"Brazil_3279"
"1248";"China_1687"
"1249";"India_2544"
"1250";"Japan_6169"
"1251";"India_4315"
"1252";"China_8464"
"1253";"China_4980"
"1254";"Brazil_9448"
"1255";"USA_8706"
"1256";"Brazil_8381"
"1257";"Germany_8896"
"1258";"UK_3601"
"1259";"Germany_6358"
"1260";"Germany_7401"
"1261";"India_2408"
"1262";"Japan_6146"
"1263";"India_5101"
"1264";"USA_5604"
"1265";"India_6582"
"1266";"India_2626"
"1267";"Brazil_8657"
"1268";"Japan_5845"
"1269";"Brazil_6157"
"1270";"Australia_1371"
"1271";"USA_6644"
"1272";"Japan_5911"
"1273";"Japan_7509"
"1274";"Japan_8472"
"1275";"Australia_3401"
"1276";"Canada_6369"
"1277";"USA_9414"
"1278";"Canada_4555"
"1279";"Canada_1820"
"1280";"Japan_2585"
"1281";"Brazil_5735"
"1282";"USA_4700"
"1283";"Germany_1684"
"1284";"UK_7708"
"1285";"China_5307"
"1286";"USA_4461"
"1287";"Germany_9995"
"1288";"China_5770"
"1289";"France_1681"
"1290";"China_7004"
"1291";"UK_9953"
"1292";"UK_9071"
"1293";"France_1770"
"1294";"China_5998"
"1295";"Germany_8045"
"1296";"Germany_8873"
"1297";"India_6183"
"1298";"China_1632"
"1299";"India_2370"
"1300";"France_3344"
"1301";"Japan_6216"
"1302";"Brazil_7001"
"1303";"Japan_5081"
"1304";"USA_6529"
"1305";"Germany_6333"
"1306";"France_7578"
"1307";"USA_5988"
"1308";"Australia_9568"
"1309";"China_1901"
"1310";"USA_4020"
"1311";"Canada_5276"
"1312";"Germany_1065"
"1313";"France_8750"
"1314";"France_3678"
"1315";"China_9141"
"1316";"Canada_5582"
"1317";"Brazil_5787"
"1318";"Canada_5716"
"1319";"UK_2529"
"1320";"India_5617"
"1321";"France_2965"
"1322";"Germany_5784"
"1323";"Australia_2213"
"1324";"Japan_7989"
"1325";"UK_5890"
"1326";"China_4016"
"1327";"Canada_5299"
"1328";"Germany_1534"
"1329";"Brazil_8463"
"1330";"China_2993"
"1331";"Brazil_7709"
"1332";"India_2540"
"1333";"Japan_5882"
"1334";"Brazil_7903"
"1335";"USA_7222"
"1336";"Brazil_3095"
"1337";"France_2809"
"1338";"Canada_7519"
"1339";"Brazil_9591"
"1340";"Canada_6552"
"1341";"USA_2185"
"1342";"India_9546"
"1343";"France_8716"
"1344";"Japan_7688"
"1345";"China_4631"
"1346";"Brazil_9811"
"1347";"Australia_9727"
"1348";"China_6528"
"1349";"UK_9493"
"1350";"Brazil_4627"
"1351";"Germany_2467"
"1352";"Australia_5244"
"1353";"USA_5441"
"1354";"UK_2176"
"1355";"Brazil_1389"
"1356";"France_6812"
"1357";"France_8926"
"1358";"China_9288"
"1359";"Germany_6149"
"1360";"Germany_6242"
"1361";"France_9257"
"1362";"UK_2707"
"1363";"UK_4124"
"1364";"China_8995"
"1365";"India_7800"
"1366";"France_4246"
"1367";"Canada_1474"
"1368";"France_7795"
"1369";"India_8849"
"1370";"Canada_7985"
"1371";"India_9082"
"1372";"Australia_1691"
"1373";"Australia_4402"
"1374";"UK_5421"
"1375";"Japan_9384"
"1376";"Japan_3505"
"1377";"France_9142"
"1378";"Brazil_7164"
"1379";"China_8849"
"1380";"India_4657"
"1381";"India_8847"
"1382";"Australia_9186"
"1383";"Japan_4907"
"1384";"Canada_1562"
"1385";"Germany_3528"
"1386";"UK_7983"
"1387";"USA_2921"
"1388";"China_1663"
"1389";"USA_5314"
"1390";"UK_5010"
"1391";"Canada_2369"
"1392";"Brazil_8927"
"1393";"Brazil_4289"
"1394";"Germany_1148"
"1395";"Brazil_1226"
"1396";"Japan_3961"
"1397";"Japan_1235"
"1398";"Australia_5813"
"1399";"China_9344"
"1400";"France_8223"
"1401";"Germany_9145"
"1402";"USA_9745"
"1403";"Germany_3851"
"1404";"Canada_3463"
"1405";"Japan_4143"
"1406";"Brazil_2562"
"1407";"Australia_2392"
"1408";"China_4391"
"1409";"France_7916"
"1410";"USA_2882"
"1411";"China_1527"
"1412";"India_3067"
"1413";"UK_8546"
"1414";"Germany_8774"
"1415";"Brazil_8788"
"1416";"Japan_7020"
"1417";"Australia_9285"
"1418";"Germany_5249"
"1419";"India_7167"
"1420";"Australia_7944"
"1421";"China_5428"
"1422";"USA_4652"
"1423";"France_3544"
"1424";"UK_7462"
"1425";"Brazil_1883"
"1426";"UK_4619"
"1427";"USA_7824"
"1428";"Canada_8081"
"1429";"Canada_2136"
"1430";"China_3853"
"1431";"Australia_8997"
"1432";"Australia_1262"
"1433";"USA_6012"
"1434";"Australia_3866"
"1435";"Australia_1359"
"1436";"India_9033"
"1437";"Germany_6390"
"1438";"Japan_4119"
"1439";"Brazil_2761"
"1440";"Germany_6397"
"1441";"Japan_6695"
"1442";"USA_6641"
"1443";"Brazil_2928"
"1444";"Japan_4865"
"1445";"Australia_3090"
"1446";"Canada_5936"
"1447";"UK_3971"
"1448";"Japan_4028"
"1449";"Japan_4800"
"1450";"India_9949"
"1451";"Brazil_1840"
"1452";"India_8428"
"1453";"India_8582"
"1454";"India_6209"
"1455";"Brazil_4742"
"1456";"France_7218"
"1457";"Japan_4476"
"1458";"Brazil_2078"
"1459";"India_8203"
"1460";"UK_2159"
"1461";"UK_3197"
"1462";"Germany_5321"
"1463";"India_9335"
"1464";"Germany_3484"
"1465";"USA_9177"
"1466";"USA_8019"
"1467";"France_6776"
"1468";"Germany_2575"
"1469";"Japan_5937"
"1470";"Brazil_8639"
"1471";"France_2710"
"1472";"Australia_9749"
"1473";"UK_7836"
"1474";"UK_7160"
"1475";"Germany_2511"
"1476";"France_1272"
"1477";"Japan_1577"
"1478";"Germany_9516"
"1479";"Germany_4620"
"1480";"Japan_2136"
"1481";"Japan_8003"
"1482";"UK_6846"
"1483";"Canada_4057"
"1484";"UK_6477"
"1485";"Canada_5554"
"1486";"China_2239"
"1487";"Germany_1556"
"1488";"Brazil_9419"
"1489";"Canada_2962"
"1490";"Germany_7511"
"1491";"USA_8054"
"1492";"Australia_4438"
"1493";"Brazil_2844"
"1494";"Germany_5102"
"1495";"India_8338"
"1496";"UK_4503"
"1497";"India_1530"
"1498";"USA_6542"
"1499";"Japan_2537"
"1500";"India_7333"
"1501";"Australia_8501"
"1502";"India_5524"
"1503";"France_1445"
"1504";"China_4749"
"1505";"UK_5225"
"1506";"France_2536"
"1507";"Australia_1157"
"1508";"USA_8168"
"1509";"Germany_9779"
"1510";"Germany_4287"
"1511";"Germany_2452"
"1512";"Germany_8016"
"1513";"France_4239"
"1514";"USA_8394"
"1515";"France_4352"
"1516";"USA_7134"
"1517";"UK_6391"
"1518";"Canada_3230"
"1519";"Japan_3860"
"1520";"China_8274"
"1521";"China_5464"
"1522";"USA_2349"
"1523";"Australia_4455"
"1524";"Brazil_9513"
"1525";"Canada_5663"
"1526";"China_3990"
"1527";"Australia_6838"
"1528";"Canada_4011"
"1529";"UK_5680"
"1530";"Brazil_8814"
"1531";"Japan_8363"
"1532";"India_7578"
"1533";"France_5721"
"1534";"UK_4502"
"1535";"UK_7050"
"1536";"Germany_3430"
"1537";"UK_1736"
"1538";"Germany_2107"
"1539";"USA_6422"
"1540";"Germany_4061"
"1541";"Germany_1371"
"1542";"UK_7492"
"1543";"Japan_4018"
"1544";"France_8923"
"1545";"Japan_7379"
"1546";"France_5892"
"1547";"USA_9537"
"1548";"Australia_2175"
"1549";"Germany_9502"
"1550";"Australia_7976"
"1551";"UK_3021"
"1552";"Australia_3628"
"1553";"Canada_5743"
"1554";"China_4461"
"1555";"France_6089"
"1556";"USA_3544"
"1557";"Brazil_3543"
"1558";"UK_8416"
"1559";"Australia_2026"
"1560";"Japan_7759"
"1561";"Brazil_3181"
"1562";"France_8622"
"1563";"Japan_9199"
"1564";"Germany_7192"
"1565";"UK_8859"
"1566";"Germany_4603"
"1567";"China_7725"
"1568";"Australia_6360"
"1569";"Brazil_6321"
"1570";"Australia_8862"
"1571";"Australia_3489"
"1572";"Canada_4534"
"1573";"Canada_9747"
"1574";"USA_9396"
"1575";"USA_9812"
"1576";"Germany_2867"
"1577";"China_2177"
"1578";"Germany_6560"
"1579";"Brazil_6050"
"1580";"USA_1909"
"1581";"India_8836"
"1582";"Canada_6707"
"1583";"Germany_2910"
"1584";"China_3938"
"1585";"Canada_3629"
"1586";"Japan_6521"
"1587";"UK_1237"
"1588";"Canada_9815"
"1589";"Canada_4352"
"1590";"India_3367"
"1591";"India_6802"
"1592";"UK_8939"
"1593";"France_9628"
"1594";"Canada_3479"
"1595";"Japan_6458"
"1596";"UK_1391"
"1597";"Canada_4310"
"1598";"UK_6386"
"1599";"USA_1541"
"1600";"China_7810"
"1601";"Germany_8519"
"1602";"UK_1587"
"1603";"France_7478"
"1604";"Brazil_1808"
"1605";"Brazil_3051"
"1606";"Germany_5702"
"1607";"Canada_8875"
"1608";"France_9313"
"1609";"India_7071"
"1610";"USA_5540"
"1611";"Canada_5630"
"1612";"UK_3114"
"1613";"Australia_8501"
"1614";"Canada_7496"
"1615";"Brazil_2926"
"1616";"Germany_6133"
"1617";"France_9199"
"1618";"UK_2583"
"1619";"UK_2299"
"1620";"UK_2437"
"1621";"India_7615"
"1622";"France_5766"
"1623";"India_5021"
"1624";"Canada_7509"
"1625";"UK_7487"
"1626";"Japan_2681"
"1627";"UK_1558"
"1628";"France_5476"
"1629";"Brazil_9028"
"1630";"Brazil_5260"
"1631";"Brazil_9697"
"1632";"Canada_1907"
"1633";"UK_2965"
"1634";"Australia_3184"
"1635";"India_6812"
"1636";"India_1785"
"1637";"Germany_8604"
"1638";"UK_3425"
"1639";"Germany_5641"
"1640";"USA_4365"
"1641";"Australia_5158"
"1642";"Australia_4727"
"1643";"UK_7401"
"1644";"France_8078"
"1645";"USA_5884"
"1646";"USA_3104"
"1647";"Japan_6011"
"1648";"Brazil_5286"
"1649";"Brazil_1343"
"1650";"France_4940"
"1651";"Japan_9784"
"1652";"UK_6438"
"1653";"Australia_7262"
"1654";"France_8041"
"1655";"USA_6426"
"1656";"Germany_4734"
"1657";"China_5106"
"1658";"India_9408"
"1659";"Germany_6814"
"1660";"China_8787"
"1661";"India_6638"
"1662";"UK_2049"
"1663";"France_6195"
"1664";"USA_9267"
"1665";"Canada_3329"
"1666";"Japan_6841"
"1667";"USA_1025"
"1668";"Germany_2908"
"1669";"China_1033"
"1670";"Brazil_2452"
"1671";"Australia_1293"
"1672";"Canada_2498"
"1673";"India_8840"
"1674";"USA_1486"
"1675";"Brazil_2668"
"1676";"Australia_1319"
"1677";"Canada_1056"
"1678";"Australia_8203"
"1679";"UK_2355"
"1680";"India_6925"
"1681";"Canada_2380"
"1682";"India_9897"
"1683";"Japan_4633"
"1684";"UK_7957"
"1685";"Brazil_1490"
"1686";"Japan_1704"
"1687";"Germany_9964"
"1688";"Japan_2987"
"1689";"USA_3088"
"1690";"Japan_4784"
"1691";"Canada_9105"
"1692";"Brazil_3941"
"1693";"Canada_1943"
"1694";"Brazil_1448"
"1695";"Japan_1023"
"1696";"USA_6411"
"1697";"Japan_4609"
"1698";"India_2869"
"1699";"China_4043"
"1700";"Australia_5992"
"1701";"Brazil_5477"
"1702";"UK_5143"
"1703";"Australia_3417"
"1704";"Australia_9653"
"1705";"China_8663"
"1706";"India_5727"
"1707";"France_3852"
"1708";"Brazil_3646"
"1709";"UK_7616"
"1710";"UK_3896"
"1711";"Brazil_5486"
"1712";"Brazil_6177"
"1713";"Germany_4994"
"1714";"UK_3290"
"1715";"France_8564"
"1716";"Japan_7115"
"1717";"Germany_4115"
"1718";"Australia_5155"
"1719";"Germany_6906"
"1720";"India_3820"
"1721";"Australia_1425"
"1722";"India_1709"
"1723";"Canada_1642"
"1724";"France_6815"
"1725";"France_6723"
"1726";"Japan_3407"
"1727";"Germany_4226"
"1728";"Germany_4638"
"1729";"France_5090"
"1730";"Japan_9976"
"1731";"UK_8730"
"1732";"Australia_4101"
"1733";"France_8348"
"1734";"Australia_4705"
"1735";"UK_5263"
"1736";"France_3663"
"1737";"Brazil_4232"
"1738";"Canada_2454"
"1739";"India_8545"
"1740";"UK_5277"
"1741";"Australia_5353"
"1742";"Canada_9218"
"1743";"China_9963"
"1744";"China_7337"
"1745";"Australia_4740"
"1746";"USA_6037"
"1747";"Australia_9054"
"1748";"France_9688"
"1749";"Canada_3602"
"1750";"China_8251"
"1751";"Brazil_7354"
"1752";"India_2470"
"1753";"Japan_7753"
"1754";"Brazil_8073"
"1755";"France_2623"
"1756";"Australia_4187"
"1757";"Japan_1956"
"1758";"Japan_8489"
"1759";"Canada_8681"
"1760";"Germany_7541"
"1761";"Canada_2150"
"1762";"Brazil_8994"
"1763";"Brazil_7544"
"1764";"India_8391"
"1765";"USA_1539"
"1766";"UK_7726"
"1767";"China_6952"
"1768";"UK_8557"
"1769";"Australia_1019"
"1770";"India_5347"
"1771";"USA_2420"
"1772";"Germany_6874"
"1773";"UK_9820"
"1774";"UK_7729"
"1775";"UK_4479"
"1776";"USA_6549"
"1777";"Japan_3114"
"1778";"Australia_9240"
"1779";"Japan_3544"
"1780";"France_2168"
"1781";"Brazil_9309"
"1782";"India_4370"
"1783";"China_8247"
"1784";"Japan_9361"
"1785";"Japan_4650"
"1786";"USA_4103"
"1787";"Australia_9118"
"1788";"Australia_1317"
"1789";"USA_5958"
"1790";"Australia_2352"
"1791";"Japan_9066"
"1792";"Germany_7103"
"1793";"UK_8365"
"1794";"USA_5004"
"1795";"Japan_1804"
"1796";"Australia_7235"
"1797";"Canada_4229"
"1798";"UK_6250"
"1799";"USA_8683"
"1800";"UK_9742"
"1801";"USA_7944"
"1802";"Germany_9259"
"1803";"Canada_5435"
"1804";"China_1943"
"1805";"Australia_5996"
"1806";"Japan_6436"
"1807";"India_5331"
"1808";"Canada_7370"
"1809";"Brazil_2062"
"1810";"India_8856"
"1811";"Canada_5701"
"1812";"UK_1627"
"1813";"France_6601"
"1814";"Germany_2777"
"1815";"China_2363"
"1816";"France_1914"
"1817";"UK_6096"
"1818";"UK_8605"
"1819";"Germany_9630"
"1820";"Canada_6529"
"1821";"USA_1390"
"1822";"Japan_3657"
"1823";"Germany_2974"
"1824";"Brazil_5595"
"1825";"India_7546"
"1826";"Germany_3016"
"1827";"Japan_7397"
"1828";"France_5397"
"1829";"Brazil_8975"
"1830";"Brazil_4952"
"1831";"China_4322"
"1832";"Japan_1554"
"1833";"Germany_8625"
"1834";"India_5902"
"1835";"Japan_7507"
"1836";"Japan_8520"
"1837";"Australia_4318"
"1838";"China_5369"
"1839";"Canada_9154"
"1840";"China_8616"
"1841";"India_9319"
"1842";"Australia_9513"
"1843";"Japan_6876"
"1844";"USA_9035"
"1845";"UK_1790"
"1846";"France_6697"
"1847";"Germany_3131"
"1848";"UK_8220"
"1849";"Australia_2004"
"1850";"Japan_9100"
"1851";"France_1866"
"1852";"Brazil_7553"
"1853";"Canada_9715"
"1854";"USA_8614"
"1855";"China_4230"
"1856";"Germany_2859"
"1857";"Japan_7249"
"1858";"Germany_4003"
"1859";"Canada_1815"
"1860";"China_7471"
"1861";"Canada_8609"
"1862";"Japan_6347"
"1863";"India_7119"
"1864";"USA_6147"
"1865";"Germany_7731"
"1866";"Canada_1563"
"1867";"France_5130"
"1868";"China_2404"
"1869";"Japan_8508"
"1870";"USA_5018"
"1871";"Japan_9776"
"1872";"Brazil_5592"
"1873";"Brazil_9269"
"1874";"UK_8785"
"1875";"France_2504"
"1876";"USA_4507"
"1877";"Germany_9101"
"1878";"Canada_6369"
"1879";"Canada_3106"
"1880";"France_1693"
"1881";"China_4212"
"1882";"Japan_1805"
"1883";"France_5389"
"1884";"China_5147"
"1885";"UK_4301"
"1886";"UK_8403"
"1887";"USA_3954"
"1888";"USA_8503"
"1889";"Japan_8984"
"1890";"Germany_4173"
"1891";"France_7425"
"1892";"UK_4527"
"1893";"Canada_1196"
"1894";"Australia_8985"
"1895";"Canada_6948"
"1896";"France_6162"
"1897";"Australia_9539"
"1898";"China_8790"
"1899";"USA_9165"
"1900";"Canada_5037"
"1901";"France_4220"
"1902";"USA_7842"
"1903";"Australia_3022"
"1904";"Canada_4856"
"1905";"Germany_2066"
"1906";"USA_4563"
"1907";"France_5095"
"1908";"Japan_1740"
"1909";"Australia_5219"
"1910";"Australia_2494"
"1911";"Brazil_9431"
"1912";"India_3748"
"1913";"Germany_4342"
"1914";"Germany_3773"
"1915";"India_5617"
"1916";"Australia_9765"
"1917";"UK_8995"
"1918";"France_2023"
"1919";"UK_2480"
"1920";"USA_1922"
"1921";"USA_5197"
"1922";"Brazil_9453"
"1923";"India_6838"
"1924";"UK_8858"
"1925";"Germany_7759"
"1926";"Australia_4711"
"1927";"India_1682"
"1928";"USA_7555"
"1929";"India_2412"
"1930";"France_4845"
"1931";"Australia_7344"
"1932";"Australia_5947"
"1933";"China_1896"
"1934";"Canada_9503"
"1935";"UK_1505"
"1936";"Australia_6061"
"1937";"China_2621"
"1938";"France_4249"
"1939";"India_3149"
"1940";"India_3597"
"1941";"Germany_4004"
"1942";"Australia_7707"
"1943";"Japan_2394"
"1944";"China_3123"
"1945";"UK_1791"
"1946";"France_5922"
"1947";"India_6402"
"1948";"Brazil_5350"
"1949";"Brazil_8044"
"1950";"Australia_5692"
"1951";"Germany_8746"
"1952";"Brazil_6953"
"1953";"China_8406"
"1954";"Brazil_7142"
"1955";"UK_6038"
"1956";"India_5445"
"1957";"Australia_4128"
"1958";"Japan_2419"
"1959";"Brazil_8827"
"1960";"China_1941"
"1961";"Canada_2441"
"1962";"UK_1911"
"1963";"China_5345"
"1964";"USA_3369"
"1965";"Brazil_6910"
"1966";"Japan_1977"
"1967";"Japan_2366"
"1968";"Japan_9176"
"1969";"France_9054"
"1970";"UK_8443"
"1971";"Germany_6939"
"1972";"India_1864"
"1973";"Germany_8961"
"1974";"USA_9498"
"1975";"Australia_9818"
"1976";"Brazil_2064"
"1977";"USA_4864"
"1978";"Japan_1835"
"1979";"Germany_9104"
"1980";"USA_3459"
"1981";"China_1793"
"1982";"India_2934"
"1983";"China_3618"
"1984";"India_6336"
"1985";"Japan_6833"
"1986";"USA_9797"
"1987";"Australia_7654"
"1988";"Japan_3255"
"1989";"USA_1970"
"1990";"India_8141"
"1991";"Brazil_1957"
"1992";"Brazil_8910"
"1993";"Brazil_7677"
"1994";"India_2676"
"1995";"Japan_8756"
"1996";"Canada_7277"
"1997";"China_5459"
"1998";"Australia_2231"
"1999";"China_2269"
"2000";"France_5026"
"2001";"France_3075"
"2002";"Japan_4194"
"2003";"UK_7022"
"2004";"France_5683"
"2005";"India_8779"
"2006";"India_7655"
"2007";"Germany_3447"
"2008";"Brazil_5594"
"2009";"UK_3267"
"2010";"Australia_2736"
"2011";"China_4579"
"2012";"Japan_8375"
"2013";"Canada_9917"
"2014";"India_5060"
"2015";"India_6897"
"2016";"Canada_4509"
"2017";"USA_5597"
"2018";"USA_2764"
"2019";"France_2156"
"2020";"India_7083"
"2021";"Australia_7189"
"2022";"Germany_9846"
"2023";"Japan_5371"
"2024";"Australia_4444"
"2025";"Brazil_9105"
"2026";"India_7001"
"2027";"USA_6082"
"2028";"Germany_7548"
"2029";"USA_7677"
"2030";"USA_5936"
"2031";"Canada_7701"
"2032";"Brazil_2906"
"2033";"Australia_3905"
"2034";"Germany_3048"
"2035";"Brazil_4762"
"2036";"Japan_9051"
"2037";"France_3115"
"2038";"Germany_4730"
"2039";"Brazil_7848"
"2040";"Germany_7543"
"2041";"Germany_9697"
"2042";"France_8352"
"2043";"Germany_8422"
"2044";"China_3853"
"2045";"Australia_6416"
"2046";"India_6230"
"2047";"Japan_6637"
"2048";"USA_7038"
"2049";"India_1996"
"2050";"Germany_1577"
"2051";"Brazil_3009"
"2052";"Germany_6978"
"2053";"UK_6507"
"2054";"Canada_6832"
"2055";"Australia_8249"
"2056";"UK_5248"
"2057";"Germany_7475"
"2058";"Australia_4800"
"2059";"USA_5933"
"2060";"Canada_6536"
"2061";"Australia_7787"
"2062";"Brazil_8126"
"2063";"France_3313"
"2064";"China_7826"
"2065";"Japan_1875"
"2066";"Germany_1198"
"2067";"China_5895"
"2068";"France_2217"
"2069";"India_7080"
"2070";"Australia_6576"
"2071";"USA_7234"
"2072";"USA_6266"
"2073";"France_8951"
"2074";"Brazil_5675"
"2075";"India_9269"
"2076";"Australia_8042"
"2077";"UK_6389"
"2078";"India_4011"
"2079";"France_9705"
"2080";"India_4312"
"2081";"Japan_3591"
"2082";"Germany_2415"
"2083";"France_4565"
"2084";"Canada_2015"
"2085";"China_6201"
"2086";"France_9680"
"2087";"Canada_2115"
"2088";"India_7080"
"2089";"Australia_7478"
"2090";"France_6373"
"2091";"Australia_8789"
"2092";"Australia_1645"
"2093";"Australia_6163"
"2094";"China_3295"
"2095";"Brazil_7148"
"2096";"China_7151"
"2097";"USA_8546"
"2098";"Japan_8013"
"2099";"UK_3340"
"2100";"France_9339"
"2101";"India_3387"
"2102";"Canada_7300"
"2103";"Japan_9231"
"2104";"China_1685"
"2105";"India_2935"
"2106";"Brazil_4611"
"2107";"France_7197"
"2108";"China_5241"
"2109";"Canada_7812"
"2110";"India_2270"
"2111";"Germany_8815"
"2112";"UK_3065"
"2113";"Canada_5897"
"2114";"UK_3466"
"2115";"Germany_3776"
"2116";"Canada_4565"
"2117";"USA_7758"
"2118";"USA_7318"
"2119";"UK_6218"
"2120";"India_7290"
"2121";"Canada_1553"
"2122";"Japan_8903"
"2123";"France_2179"
"2124";"UK_6278"
"2125";"UK_9685"
"2126";"UK_1506"
"2127";"Australia_4463"
"2128";"UK_8241"
"2129";"India_8425"
"2130";"UK_4914"
"2131";"Canada_8548"
"2132";"France_1180"
"2133";"France_8501"
"2134";"Germany_6895"
"2135";"UK_9503"
"2136";"China_1510"
"2137";"UK_6171"
"2138";"India_4665"
"2139";"UK_6092"
"2140";"UK_1772"
"2141";"France_5835"
"2142";"India_4924"
"2143";"USA_5051"
"2144";"China_6650"
"2145";"China_8902"
"2146";"USA_1298"
"2147";"China_7542"
"2148";"Australia_5629"
"2149";"France_3080"
"2150";"Germany_7870"
"2151";"Australia_4805"
"2152";"India_2468"
"2153";"France_3655"
"2154";"Brazil_2245"
"2155";"Canada_9759"
"2156";"India_3226"
"2157";"USA_9463"
"2158";"Canada_6771"
"2159";"Australia_7484"
"2160";"Japan_9259"
"2161";"China_9572"
"2162";"France_8536"
"2163";"France_4041"
"2164";"UK_8953"
"2165";"Germany_7742"
"2166";"Australia_3522"
"2167";"Germany_6255"
"2168";"Germany_6140"
"2169";"Germany_6379"
"2170";"Japan_2948"
"2171";"Canada_7603"
"2172";"Brazil_9931"
"2173";"Germany_3273"
"2174";"UK_8818"
"2175";"France_3084"
"2176";"Germany_6234"
"2177";"France_9704"
"2178";"Canada_2278"
"2179";"India_9956"
"2180";"China_6655"
"2181";"UK_9848"
"2182";"UK_1226"
"2183";"USA_6657"
"2184";"China_7453"
"2185";"Germany_9692"
"2186";"France_9072"
"2187";"Brazil_4142"
"2188";"Australia_6058"
"2189";"Brazil_5834"
"2190";"USA_2321"
"2191";"Canada_9592"
"2192";"UK_8373"
"2193";"Canada_9768"
"2194";"India_2242"
"2195";"Japan_8690"
"2196";"Australia_9937"
"2197";"India_2599"
"2198";"China_4956"
"2199";"Brazil_7771"
"2200";"Australia_4048"
"2201";"China_6980"
"2202";"USA_6189"
"2203";"France_9776"
"2204";"Canada_4043"
"2205";"UK_6844"
"2206";"Germany_3655"
"2207";"USA_7858"
"2208";"Germany_8416"
"2209";"Brazil_8181"
"2210";"Germany_7707"
"2211";"Germany_9804"
"2212";"France_8924"
"2213";"China_9315"
"2214";"Germany_6679"
"2215";"China_7068"
"2216";"Canada_2193"
"2217";"UK_5058"
"2218";"Australia_4363"
"2219";"Brazil_1387"
"2220";"China_5093"
"2221";"USA_3286"
"2222";"Brazil_7597"
"2223";"UK_6784"
"2224";"Australia_6528"
"2225";"USA_8981"
"2226";"UK_3884"
"2227";"Japan_1971"
"2228";"Japan_2501"
"2229";"China_2785"
"2230";"China_3405"
"2231";"India_3641"
"2232";"Germany_2535"
"2233";"Japan_6408"
"2234";"USA_8943"
"2235";"India_4251"
"2236";"Brazil_9287"
"2237";"Canada_3194"
"2238";"Japan_4106"
"2239";"Brazil_4266"
"2240";"USA_8108"
"2241";"Germany_7663"
"2242";"Germany_9638"
"2243";"Germany_6150"
"2244";"Australia_3113"
"2245";"India_3801"
"2246";"France_8201"
"2247";"Australia_4622"
"2248";"UK_5020"
"2249";"Germany_8790"
"2250";"India_4835"
"2251";"USA_3763"
"2252";"USA_9987"
"2253";"Germany_2893"
"2254";"China_1090"
"2255";"Brazil_3674"
